YEAR,MONTH,DAY,HR,WS,T2M,MSLP,RH2,dates,observations,station
2010,4,23,3,2.3,3.7,1010,95.5,2010042303,1,SPZ
2010,4,23,12,5.6,4.6,1013.5,90.4,2010042312,3.6,LGR
2010,4,23,18,5.1,5.3,1012.4,89.3,2010042318,3.8,SPZ
2010,4,24,3,2,1.4,1017.1,82.4,2010042403,4.1,LGR
2010,4,24,9,3.3,6.7,1016.6,73.2,2010042409,2.6,SPZ
2010,4,24,18,2.3,4.4,1019.6,94.9,2010042418,2.1,LGR
2010,4,25,0,2.4,4.9,1023.8,78.3,2010042500,1.6,SPZ
2010,4,25,9,1.6,4.4,1024.3,92.5,2010042509,1.6,LGR
2010,4,25,15,3.1,9.3,1022.4,78.4,2010042515,2.1,SPZ
2010,4,26,0,5.3,2.2,1024.7,94.8,2010042600,3.1,LGR
2010,4,26,15,2.8,6.4,1023.1,88.6,2010042615,5.1,SPZ
2010,4,26,21,6.1,4,1024.6,84.6,2010042621,2.2,LGR
2010,4,27,6,4.3,1.7,1024.7,93.2,2010042706,3.1,SPZ
2010,4,27,12,3.7,7.4,1024.6,73.3,2010042712,3.3,LGR
2010,4,27,21,4.1,2.4,1025.4,85.5,2010042721,1.6,SPZ
2010,4,28,3,1.3,2.7,1026.3,85.5,2010042803,2.1,LGR
2010,4,28,12,3.2,5.4,1026.8,90,2010042812,1.6,SPZ
2010,4,28,18,2.3,8.4,1023.5,77.5,2010042818,1,LGR
2010,4,29,3,1.1,3.8,1024.3,99.6,2010042903,2.1,SPZ
2010,4,29,9,3.7,8.9,1022,70.6,2010042909,2.1,LGR
2010,4,29,18,3.6,6,1021.1,99.8,2010042918,5.1,SPZ
2010,4,30,0,2.6,5.6,1015.4,67.2,2010043000,3.1,LGR
2010,4,30,9,2.1,7.1,1017.3,89.4,2010043009,1,SPZ
2010,4,30,15,6.8,11.3,1013.1,80.3,2010043015,4.3,LGR
2010,5,1,0,4.2,3,1013.9,90.4,2010050100,3.1,SPZ
2010,5,1,15,5.6,6.2,1013.4,100,2010050115,4.6,LGR
2010,5,1,21,3.5,5.4,1010.7,75.1,2010050121,2.7,SPZ
2010,5,2,6,3.8,3,1011.4,100,2010050206,4.1,LGR
2010,5,2,12,6.3,8.3,1007.9,77.6,2010050212,3.9,SPZ
2010,5,2,21,5.5,3.8,1007.6,100,2010050221,3.6,LGR
2010,5,3,3,5.8,1.3,1007.1,96.7,2010050303,2.9,SPZ
2010,5,3,12,3.7,6,1007.3,87.7,2010050312,4.1,LGR
2010,5,3,18,3.7,5.2,1006.9,89.3,2010050318,2.2,SPZ
2010,5,4,3,6.7,3,1010.2,100,2010050403,1.6,LGR
2010,5,4,9,7.6,5.8,1008.8,82.3,2010050409,3.3,SPZ
2010,5,4,18,5.7,4.3,1010.8,99.6,2010050418,3.1,LGR
2010,5,5,0,6.6,1.2,1004.3,75.7,2010050500,2.6,SPZ
2010,5,5,9,12.6,5.1,1006,92.6,2010050509,4.1,LGR
2010,5,5,15,9.1,6,1001.1,90.9,2010050515,3.4,SPZ
2010,5,6,0,3.6,-2.4,1004.7,91.5,2010050600,3.1,LGR
2010,5,6,6,3.6,1.5,999.8,72.2,2010050606,3.3,SPZ
2010,5,6,15,8,1.2,1001.7,97.6,2010050615,5.1,LGR
2010,5,6,21,2.8,0.1,1002.7,82,2010050621,3.1,SPZ
2010,5,7,6,4.6,-2,1007.4,87.7,2010050706,2.1,LGR
2010,5,7,12,6.3,3.9,1005.2,79.5,2010050712,4,SPZ
2010,5,7,21,3,0,1009.3,99,2010050721,2.1,LGR
2010,5,8,12,3,1.9,1008.4,95.6,2010050812,2.1,SPZ
2010,5,8,18,5,3.8,1008.4,87.3,2010050818,1.9,LGR
2010,5,9,3,1.3,-1.4,1012.5,88.3,2010050903,1,SPZ
2010,5,9,9,4.1,4.6,1009.8,80.5,2010050909,2.1,LGR
2010,5,9,18,4.8,3.1,1009.6,99.7,2010050918,4.1,SPZ
2010,5,10,0,3.9,3.4,1007,83.9,2010051000,2.1,LGR
2010,5,10,9,2.6,1.8,1008.5,99.1,2010051009,4.1,SPZ
2010,5,10,15,6.5,8,1005.6,77.6,2010051015,3.8,LGR
2010,5,11,0,4.1,2.7,1007.6,97.6,2010051100,3.1,SPZ
2010,5,11,6,4.2,2.9,1008.2,87.2,2010051106,3.9,LGR
2010,5,11,15,5.3,5.1,1006.9,96,2010051115,3.1,SPZ
2010,5,11,21,4.1,3.8,1004.8,78,2010051121,3.1,LGR
2010,5,12,6,3.5,2.7,1007,99.4,2010051206,4.1,SPZ
2010,5,12,12,5.1,8.3,1004.8,73.2,2010051212,2.6,LGR
2010,5,12,21,3.1,2.5,1006.2,98.1,2010051221,2.6,SPZ
2010,5,13,3,2.6,1.7,1006.1,90.7,2010051303,2.6,LGR
2010,5,13,12,3.9,5.5,1004.1,85.3,2010051312,3.6,SPZ
2010,5,13,18,6.6,5.4,1003.4,80,2010051318,3.8,LGR
2010,5,14,3,2.3,0.5,1006.6,96.7,2010051403,3.6,SPZ
2010,5,14,9,4.9,4,1005,84.9,2010051409,1.7,LGR
2010,5,14,18,2.7,2.9,1005.4,83.2,2010051418,3.1,SPZ
2010,5,15,0,9.3,-1,1008.5,87.7,2010051500,4.5,LGR
2010,5,15,9,10.6,1.8,999.6,90.9,2010051509,3.1,SPZ
2010,5,15,15,12.6,2.7,1004.5,77.4,2010051515,5.7,LGR
2010,5,16,0,13,-1,1010.6,71.5,2010051600,7.2,SPZ
2010,5,16,6,11.9,-1.8,1012.8,87.5,2010051606,5,LGR
2010,5,16,15,12.2,4.6,1008.3,55.1,2010051615,7.2,SPZ
2010,5,16,21,10.1,0,1018.1,83,2010051621,4.1,LGR
2010,5,17,6,10.4,0.4,1014.9,65.2,2010051706,5.1,SPZ
2010,5,17,12,11,5.7,1018.7,49.6,2010051712,4.3,LGR
2010,5,18,3,4.7,0,1024,81.9,2010051803,2.9,SPZ
2010,5,18,12,12.5,6,1018.1,29.7,2010051812,11.3,LGR
2010,5,18,18,10.1,2.8,1022.5,58.2,2010051818,3.9,SPZ
2010,5,19,3,5.9,-2.6,1021,82,2010051903,3.1,LGR
2010,5,19,9,10.1,1.8,1022.2,50.7,2010051909,3.6,SPZ
2010,5,19,18,2.4,4.4,1017.5,64.3,2010051918,2.1,LGR
2010,5,20,0,9.3,2,1025.7,85.8,2010052000,2.8,SPZ
2010,5,20,9,9.3,6,1019,55.1,2010052009,4.6,LGR
2010,5,20,15,11.8,7.6,1022.5,67.4,2010052015,4.8,SPZ
2010,5,21,0,8.9,4.2,1021.5,61.6,2010052100,2.1,LGR
2010,5,21,6,9.3,2.8,1025.6,78.4,2010052106,3.3,SPZ
2010,5,21,15,2.9,9.1,1020.4,53.7,2010052115,1.6,LGR
2010,5,21,21,9.8,4.4,1024.5,84.3,2010052121,3.3,SPZ
2010,5,22,6,1.8,4.8,1021.7,67.6,2010052206,3.1,LGR
2010,5,22,12,9.1,11.9,1020.4,50.6,2010052212,4.1,SPZ
2010,5,23,3,1.9,4,1021.9,73.6,2010052303,2.2,LGR
2010,5,23,12,2.7,8.5,1019.4,64.6,2010052312,5.1,SPZ
2010,5,23,18,8.7,11,1017.8,65.5,2010052318,3.1,LGR
2010,5,24,3,2.7,3.7,1019.8,72.5,2010052403,2.1,SPZ
2010,5,24,9,3.6,12.9,1016.9,40.5,2010052409,2.6,LGR
2010,5,24,18,3,10.7,1015.6,77.2,2010052418,7.2,SPZ
2010,5,25,0,2.7,9.3,1014.1,67.8,2010052500,1.8,LGR
2010,5,25,9,5,13.4,1015.9,31,2010052509,4.1,SPZ
2010,5,25,15,3.7,15.1,1011.9,48,2010052515,3.1,LGR
2010,5,26,0,3.3,6.1,1012.1,66.6,2010052600,2.1,SPZ
2010,5,26,6,2.8,9.5,1011.3,73.5,2010052606,1.8,LGR
2010,5,26,15,8.4,10.7,1011.7,65.9,2010052615,7.7,SPZ
2010,5,26,21,4.4,8.4,1008.7,72.3,2010052621,1.4,LGR
2010,5,27,6,4.1,5.6,1011.1,62.1,2010052706,4.6,SPZ
2010,5,27,12,5.8,9.4,1009,74.9,2010052712,1.4,LGR
2010,5,27,21,2.7,4.8,1012,92.7,2010052721,1.6,SPZ
2010,5,28,12,6.3,9.3,1014.6,77.5,2010052812,6.2,LGR
2010,5,28,18,5.2,8.8,1013.4,83.6,2010052818,2.4,SPZ
2010,5,29,3,5.2,4.1,1017.5,90.7,2010052903,4.1,LGR
2010,5,29,9,1.8,9.1,1017.8,75.5,2010052909,2.1,SPZ
2010,5,29,18,3.8,8.3,1016.2,90.8,2010052918,2.6,LGR
2010,5,30,0,5.4,6,1010.4,77.2,2010053000,1.6,SPZ
2010,5,30,9,5.6,6.3,1013.6,97.4,2010053009,5.1,LGR
2010,5,30,15,11.7,11.8,1008.5,55.3,2010053015,2.6,SPZ
2010,5,31,0,12.1,1.1,1009.4,79,2010053100,2.1,LGR
2010,5,31,6,8.2,0.3,1011.6,93.9,2010053106,2.1,SPZ
2010,5,31,15,14.7,4.3,1007.3,52.6,2010053115,10.3,LGR
2010,5,31,21,7.8,1.7,1015.2,85.6,2010053121,2.4,SPZ
2010,6,1,6,13.8,2,1010.5,72.7,2010060106,8.2,LGR
2010,6,1,12,9.9,8.1,1011.8,60.6,2010060112,4,SPZ
2010,6,1,21,6.2,4.3,1009.2,66,2010060121,3.6,LGR
2010,6,2,3,8.7,2.9,1011.6,93.1,2010060203,3.1,SPZ
2010,6,2,12,12,9.1,1006.7,56.4,2010060212,9.8,LGR
2010,6,2,18,11.7,5.8,1011.6,80,2010060218,4.3,SPZ
2010,6,3,3,8.2,3.1,1008.8,84.9,2010060303,4.1,LGR
2010,6,3,9,10.5,7,1013.1,76.6,2010060309,3.9,SPZ
2010,6,3,18,7,9.1,1012.1,59.4,2010060318,3.6,LGR
2010,6,4,0,5.8,8.3,1019.7,65.6,2010060400,2.8,SPZ
2010,6,4,9,5.5,12.4,1014.9,51.4,2010060409,2.6,LGR
2010,6,4,15,8.8,15.9,1017.1,52.3,2010060415,3.8,SPZ
2010,6,5,0,0.6,8.2,1022.7,82.6,2010060500,1,LGR
2010,6,5,6,1.8,10.8,1022.1,43.1,2010060506,1.6,SPZ
2010,6,5,15,5.6,12.5,1021.8,86.6,2010060515,6.2,LGR
2010,6,6,6,1.1,9.6,1021.6,76.4,2010060606,2.1,SPZ
2010,6,6,12,6.9,17.7,1016.4,56.4,2010060612,3.9,LGR
2010,6,6,21,3.5,8.4,1018.3,86.5,2010060621,5.1,SPZ
2010,6,7,12,4.3,12.2,1015.2,80.2,2010060712,1,LGR
2010,6,7,18,3.8,11.9,1012.7,87,2010060718,3.3,SPZ
2010,6,8,3,2.3,7.9,1014.8,95.3,2010060803,3.1,LGR
2010,6,8,9,5.1,13.9,1012.3,74.6,2010060809,3.3,SPZ
2010,6,8,18,6,10.8,1013.4,97.9,2010060818,6.2,LGR
2010,6,9,0,6.4,10.1,1013.3,75.1,2010060900,2.8,SPZ
2010,6,9,9,5.3,11.4,1015.5,85.8,2010060909,3.1,LGR
2010,6,9,15,8.4,16.6,1011.2,61.1,2010060915,4.3,SPZ
2010,6,10,0,5.3,9.3,1017.5,79.6,2010061000,3.6,LGR
2010,6,10,6,7.4,11.8,1014.1,64.4,2010061006,4.1,SPZ
2010,6,10,15,5.5,15.9,1017.2,62.7,2010061015,6.2,LGR
2010,6,10,21,8.1,12.9,1013.2,62.8,2010061021,3.4,SPZ
2010,6,11,6,4.7,10.6,1017.4,81.8,2010061106,6.2,LGR
2010,6,11,12,9.2,18.9,1012.5,49.5,2010061112,4.5,SPZ
2010,6,11,21,3.8,11.6,1016.9,76.5,2010061121,4.6,LGR
2010,6,12,3,5.2,10.7,1013.8,83.6,2010061203,2.8,SPZ
2010,6,12,12,7.4,17,1014.7,61,2010061212,6.7,LGR
2010,6,12,18,7.6,16.2,1011.7,65.2,2010061218,3.1,SPZ
2010,6,13,3,4.3,10.2,1014.3,99,2010061303,5.1,LGR
2010,6,13,9,4.7,15.1,1011.6,72.2,2010061309,2.1,SPZ
2010,6,13,18,6.4,12,1012.9,88,2010061318,6.2,LGR
2010,6,14,0,3.1,8.6,1014.1,80.4,2010061400,1.6,SPZ
2010,6,14,9,3.5,9.8,1013.1,80.1,2010061409,0.5,LGR
2010,6,14,15,4.8,14.6,1011.1,60.2,2010061415,2.9,SPZ
2010,6,15,0,3.6,8,1017.9,90,2010061500,1.6,LGR
2010,6,15,6,5.6,10,1016,75,2010061506,2.9,SPZ
2010,6,15,15,5.3,11.3,1019.1,85.1,2010061515,0.5,LGR
2010,6,15,21,4,11.1,1015,73.3,2010061521,2.1,SPZ
2010,6,16,12,7.2,15,1009.3,66.8,2010061612,3.4,LGR
2010,6,16,21,3.2,8.5,1014.6,97.6,2010061621,4.6,SPZ
2010,6,17,3,5.7,7.8,1014.4,89,2010061703,3.8,LGR
2010,6,17,12,6.2,10.2,1015.7,85.3,2010061712,5.7,SPZ
2010,6,17,18,5.9,9.4,1012.2,86.8,2010061718,3.3,LGR
2010,6,18,3,4.1,3.4,1013.7,90.8,2010061803,3.1,SPZ
2010,6,18,9,6,10.7,1010.3,68,2010061809,2.1,LGR
2010,6,18,18,5.4,9.7,1008.2,83.5,2010061818,4.1,SPZ
2010,6,19,0,9.5,3.2,1006.2,88.4,2010061900,2.8,LGR
2010,6,19,9,4.7,9.1,1004.6,58.7,2010061909,5.7,SPZ
2010,6,19,15,8.5,8.2,1002.8,82.7,2010061915,3.6,LGR
2010,6,20,6,11.2,1.4,1005.5,83.8,2010062006,4.1,SPZ
2010,6,20,15,10.3,4.2,1003.1,95.6,2010062015,4.6,LGR
2010,6,20,21,12.3,3.1,1009.7,91.4,2010062021,4.1,SPZ
2010,6,21,6,10.3,4.7,1007.1,62.8,2010062106,5.7,LGR
2010,6,21,12,12.5,6.4,1013.1,71.3,2010062112,5.8,SPZ
2010,6,21,21,7.6,4.9,1013.4,62.5,2010062121,4.1,LGR
2010,6,22,3,9.1,2.1,1018.3,89.5,2010062203,3.3,SPZ
2010,6,22,12,1.5,10.3,1015,53.1,2010062212,3.1,LGR
2010,6,22,18,9.1,8.2,1019.6,73.1,2010062218,4.5,SPZ
2010,6,23,3,4.5,3.2,1019.3,67.2,2010062303,2.1,LGR
2010,6,23,9,6.5,10.5,1018.9,48.4,2010062309,3.1,SPZ
2010,6,23,18,3,8.4,1019.3,97,2010062318,4.1,LGR
2010,6,24,0,5.2,7.3,1019.9,67.3,2010062400,2.4,SPZ
2010,6,24,9,4.8,9.9,1018.3,59.8,2010062409,3.1,LGR
2010,6,24,15,9,15.2,1016.3,49.1,2010062415,3.1,SPZ
2010,6,25,0,2.7,7.2,1017.6,74.2,2010062500,1,LGR
2010,6,25,6,5.9,9.1,1017.7,45.6,2010062506,1.9,SPZ
2010,6,25,15,4.6,12.7,1015.6,70.5,2010062515,6.2,LGR
2010,6,25,21,6.3,10.3,1016.7,79.4,2010062521,2.1,SPZ
2010,6,26,12,8.7,16.1,1015.7,42.9,2010062612,3.6,LGR
2010,6,27,18,7.7,16.2,1018,55.7,2010062718,3.3,SPZ
2010,6,28,9,6.3,15.9,1020.2,42.4,2010062809,2.6,LGR
2010,6,29,0,4.8,11.1,1021.9,60.3,2010062900,1.9,SPZ
2010,6,29,15,8.7,18.5,1018.6,46,2010062915,3.1,LGR
2010,6,30,6,5.4,11.7,1022.4,64.1,2010063006,2.2,SPZ
2010,6,30,21,3.3,13.2,1020.7,69.1,2010063021,1.7,LGR
2010,7,1,12,3.5,19.5,1018.1,48,2010070112,1.9,SPZ
2010,7,2,3,0.6,11.4,1020.9,64.2,2010070203,1.6,LGR
2010,7,2,18,2.1,16.2,1019.4,76.2,2010070218,2.4,SPZ
2010,7,3,9,3.7,18.5,1020.5,48.2,2010070309,1.8,LGR
2010,7,4,0,4.5,12.4,1021,75.2,2010070400,2.3,SPZ
2010,7,4,15,7.6,19.8,1018.7,54.7,2010070415,3.3,LGR
2010,7,5,6,6.2,12.6,1021.8,80.4,2010070506,1.9,SPZ
2010,7,5,21,8,11.9,1020.9,84.1,2010070521,1.7,LGR
2010,7,6,12,7.6,15.5,1020.8,58.3,2010070612,3.3,SPZ
2010,7,7,3,3.1,7.4,1023.7,63.8,2010070703,1.8,LGR
2010,7,7,18,6.5,15.5,1021.3,60.9,2010070718,2.2,SPZ
2010,7,8,9,2.5,17.5,1022.1,45.2,2010070809,1.7,LGR
2010,7,9,15,5.6,22.9,1022.6,31.1,2010070915,2.9,SPZ
2010,7,10,21,2.5,16.4,1023,64.7,2010071021,2.6,LGR
2010,7,11,6,1.1,13.9,1024.2,81.9,2010071106,1,SPZ
2010,7,11,12,2.9,20.8,1020,55.8,2010071112,4.1,LGR
2010,7,12,12,5.6,18.1,1020.2,70,2010071212,5.1,SPZ
2010,7,12,18,3.2,18.6,1016.7,65.6,2010071218,2.1,LGR
2010,7,13,9,1.6,17.3,1016.1,64.2,2010071309,2.9,SPZ
2010,7,13,18,4.1,14.1,1017.3,92.3,2010071318,2.1,LGR
2010,7,14,0,3.4,14.3,1016.8,65.5,2010071400,2.1,SPZ
2010,7,14,9,3.2,17.8,1018.2,63.8,2010071409,5.7,LGR
2010,7,14,15,7.1,21.1,1013.8,64,2010071415,4.1,SPZ
2010,7,15,0,1.3,13.6,1020,79.3,2010071500,0.5,LGR
2010,7,15,6,1.7,15.7,1016,72,2010071506,1.6,SPZ
2010,7,15,15,6.4,18.5,1018.1,78.2,2010071515,6.7,LGR
2010,7,15,21,2.3,15.4,1018,82.7,2010071521,1.7,SPZ
2010,7,16,6,2.2,14.6,1022.1,63.9,2010071606,1,LGR
2010,7,16,12,5.9,21.4,1019.6,48.1,2010071612,4.6,SPZ
2010,7,16,21,3.1,13.8,1022.6,88,2010071621,3.1,LGR
2010,7,17,12,6.3,19.3,1020.3,59.6,2010071712,4.6,SPZ
2010,7,17,18,9,14.5,1019.8,85.5,2010071718,4.6,LGR
2010,7,18,3,10.9,10.3,1019.3,69,2010071803,5.7,SPZ
2010,7,18,9,10.1,11,1025.4,68.3,2010071809,4.1,LGR
2010,7,18,18,1.8,13.7,1023.7,60.3,2010071818,1.6,SPZ
2010,7,19,0,2.4,10.7,1022.6,68.3,2010071900,1.5,LGR
2010,7,19,9,3.7,12.7,1023.3,69.6,2010071909,2.1,SPZ
2010,7,19,15,1.7,18.8,1018.9,53.1,2010071915,3.1,LGR
2010,7,20,0,0.9,10.8,1019,87,2010072000,2.1,SPZ
2010,7,20,6,2.5,12.5,1019.1,65.6,2010072006,2.3,LGR
2010,7,20,15,5.6,14.8,1017.9,84.9,2010072015,7.2,SPZ
2010,7,20,21,3,13.2,1016,84.6,2010072021,4.1,LGR
2010,7,21,6,1,11.5,1017.8,78.7,2010072106,1,SPZ
2010,7,21,12,4.3,18.4,1014.6,67,2010072112,3.9,LGR
2010,7,21,21,1.7,12.6,1018.7,93.6,2010072121,4.1,SPZ
2010,7,22,3,1.8,12.6,1017,67.9,2010072203,1,LGR
2010,7,22,12,3.9,15.2,1017.7,92.9,2010072212,3.6,SPZ
2010,7,22,18,6.7,18,1015.5,65,2010072218,2.6,LGR
2010,7,23,3,3.7,10.1,1019.7,83.1,2010072303,4.1,SPZ
2010,7,23,9,3,16.4,1016.2,69.5,2010072309,1.9,LGR
2010,7,23,18,6.5,11.3,1014.9,96.5,2010072318,2.1,SPZ
2010,7,24,0,8.8,5.8,1019.1,83.3,2010072400,2.8,LGR
2010,7,24,9,11,9.3,1014.3,54.6,2010072409,4.1,SPZ
2010,7,24,15,11.5,10.3,1018.4,71,2010072415,5.3,LGR
2010,7,25,0,7,4.3,1014.9,64.1,2010072500,7.7,SPZ
2010,7,25,6,8.2,4.9,1017.5,70.6,2010072506,2.9,LGR
2010,7,25,15,1.5,10.5,1012.2,55.7,2010072515,5.1,SPZ
2010,7,25,21,8.6,5.6,1016.2,73.6,2010072521,3.3,LGR
2010,7,26,6,3.9,5.2,1013.2,56.9,2010072606,2.1,SPZ
2010,7,26,12,7.7,11.3,1014,57.8,2010072612,2.9,LGR
2010,7,26,21,2,5.5,1014.7,83.4,2010072621,2.1,SPZ
2010,7,27,3,2.2,5.6,1015.2,78,2010072703,1.7,LGR
2010,7,27,12,5.1,10.5,1015.1,63.1,2010072712,2.6,SPZ
2010,7,27,18,9,10,1019.1,69.4,2010072718,2.8,LGR
2010,7,28,9,7.2,12.3,1019.2,54.1,2010072809,2.2,SPZ
2010,7,28,18,5.7,11,1017.7,82.8,2010072818,2.6,LGR
2010,7,29,0,6.5,7.2,1013.7,81.2,2010072900,2.6,SPZ
2010,7,29,9,3,9.9,1012.2,88.9,2010072909,2.6,LGR
2010,7,29,15,7.1,12.6,1010.4,65.3,2010072915,2.4,SPZ
2010,7,30,0,5,5.1,1015.2,72.5,2010073000,5.1,LGR
2010,7,30,6,8,5.1,1014,76.2,2010073006,3.4,SPZ
2010,7,30,15,3.1,8.9,1014.2,83.4,2010073015,4.1,LGR
2010,7,30,21,7.3,6.4,1018.3,79.6,2010073021,2.9,SPZ
2010,7,31,6,1.5,6.5,1018.5,61.4,2010073106,0.5,LGR
2010,7,31,12,2,14.6,1017.5,46,2010073112,3.6,SPZ
2010,7,31,21,0.9,8.5,1020.4,83.7,2010073121,3.6,LGR
2010,8,1,3,1.2,9.6,1020.1,57.9,2010080103,0.7,SPZ
2010,8,1,12,4.8,16.6,1020.8,55.1,2010080112,4.6,LGR
2010,8,1,18,1.6,15.4,1018.5,80.5,2010080118,3.3,SPZ
2010,8,2,3,2.4,10.2,1021.1,69.2,2010080203,1.6,LGR
2010,8,2,9,3.6,15.5,1018.1,67.2,2010080209,2.3,SPZ
2010,8,2,18,7.5,12.5,1017.2,89.8,2010080218,5.7,LGR
2010,8,3,0,5.6,8.4,1015.9,77.1,2010080300,2.6,SPZ
2010,8,3,9,3.8,13.5,1013.7,57.9,2010080309,1.6,LGR
2010,8,3,15,9.8,14.4,1013,63.6,2010080315,3.6,SPZ
2010,8,4,0,3.7,7.3,1012.5,83.9,2010080400,2.1,LGR
2010,8,4,6,4.8,7.2,1015,72.4,2010080406,1.7,SPZ
2010,8,4,15,6.6,12.3,1012.6,71.2,2010080415,4.6,LGR
2010,8,4,21,4,9.3,1010.8,87.5,2010080421,2.1,SPZ
2010,8,5,6,3.6,7.5,1009.1,81.6,2010080506,4.1,LGR
2010,8,5,12,5.9,9,1007.3,83.2,2010080512,1,SPZ
2010,8,5,21,4.7,6.7,1006,93.6,2010080521,4.1,LGR
2010,8,6,3,10.5,5.1,1011.5,90.3,2010080603,2.6,SPZ
2010,8,6,12,9.1,12.2,1010.9,53,2010080612,6.2,LGR
2010,8,6,18,10.3,7.4,1016.9,83.5,2010080618,2.9,SPZ
2010,8,7,3,5,4.8,1017,82.3,2010080703,3.6,LGR
2010,8,7,9,8.2,10.8,1018.3,68.5,2010080709,4.1,SPZ
2010,8,7,18,3.4,10.6,1019,81.3,2010080718,3.6,LGR
2010,8,8,0,3.8,9.1,1020.8,76,2010080800,2.1,SPZ
2010,8,8,9,3.5,12.9,1020.6,43.3,2010080809,4.1,LGR
2010,8,8,15,2.5,13.9,1018,65.3,2010080815,2.2,SPZ
2010,8,9,0,1,8.9,1020.7,91.2,2010080900,1.6,LGR
2010,8,9,6,3,9.4,1019.9,68.8,2010080906,2.6,SPZ
2010,8,9,15,6.5,13.5,1019.3,86.3,2010080915,5.1,LGR
2010,8,10,6,1,9.6,1020.2,84.3,2010081006,1.6,SPZ
2010,8,10,12,3.7,14.2,1017.6,71.5,2010081012,2.9,LGR
2010,8,10,21,2.2,10.5,1020.4,96.2,2010081021,3.1,SPZ
2010,8,11,3,1.4,10.9,1017.8,90.8,2010081103,1.7,LGR
2010,8,11,12,5.6,14.4,1019.6,74.3,2010081112,5.1,SPZ
2010,8,11,18,0.9,12.8,1016.4,87.5,2010081118,1.7,LGR
2010,8,12,3,5.3,9.1,1017.7,83.8,2010081203,3.1,SPZ
2010,8,12,9,4.5,11.7,1016.1,81.3,2010081209,2.6,LGR
2010,8,12,18,4.6,12.1,1015.5,89.8,2010081218,3.6,SPZ
2010,8,13,0,4.5,7.6,1017.4,84.6,2010081300,1,LGR
2010,8,13,9,3.4,11.1,1016.9,90.3,2010081309,3.6,SPZ
2010,8,13,15,5.8,12.6,1013.4,84.1,2010081315,2.2,LGR
2010,8,14,0,10.3,9.6,1013.2,96.6,2010081400,3.1,SPZ
2010,8,14,6,3.1,8.8,1017.2,77.2,2010081406,1.6,LGR
2010,8,14,15,8.1,12.4,1015.7,84.1,2010081415,2.1,SPZ
2010,8,14,21,12.2,9.8,1007.8,91.8,2010081421,3.1,LGR
2010,8,15,6,10.1,8.3,1014.3,98.8,2010081506,8.2,SPZ
2010,8,15,12,6.7,12.8,1013.6,69,2010081512,5,LGR
2010,8,15,21,4.7,5.4,1017.3,98.5,2010081521,5.1,SPZ
2010,8,16,12,2.5,7.5,1016,87.5,2010081612,3.1,LGR
2010,8,16,18,4.5,9.2,1015,78.4,2010081618,1.6,SPZ
2010,8,17,3,1.5,5.6,1016.8,72.3,2010081703,1,LGR
2010,8,17,9,6.7,11.5,1015.6,66.3,2010081709,2.1,SPZ
2010,8,17,18,4.3,9.2,1015.5,97.4,2010081718,4.1,LGR
2010,8,18,0,3.3,9.2,1015.3,71,2010081800,2.1,SPZ
2010,8,18,9,4.7,10.6,1015.2,82.3,2010081809,5.1,LGR
2010,8,18,15,3.8,13.4,1011.7,73.8,2010081815,3.4,SPZ
2010,8,19,0,0.5,9.9,1021.1,86.9,2010081900,0.5,LGR
2010,8,19,6,2.2,10.6,1016.5,69.1,2010081906,1.6,SPZ
2010,8,19,15,5.2,14.4,1020.1,86.4,2010081915,5.7,LGR
2010,8,20,6,1.1,11.2,1024.5,75.4,2010082006,0.5,SPZ
2010,8,20,12,2.9,18.4,1023,56,2010082012,2.9,LGR
2010,8,20,21,3.5,11.6,1027.1,89,2010082021,2.1,SPZ
2010,8,21,3,2.6,11.5,1028.1,71.6,2010082103,2.1,LGR
2010,8,21,12,3.9,15.8,1028.4,72.9,2010082112,3.6,SPZ
2010,8,22,3,0.6,11.2,1027.1,79.1,2010082203,2.1,LGR
2010,8,22,9,1.7,17.5,1024.2,52.4,2010082209,1.9,SPZ
2010,8,22,18,4.3,14.3,1023.3,95.6,2010082218,5.1,LGR
2010,8,23,0,3.3,13.9,1014.7,68.4,2010082300,2.3,SPZ
2010,8,23,9,2.7,15.8,1018,65,2010082309,6.7,LGR
2010,8,23,15,8.3,19.3,1012.2,57.4,2010082315,4.1,SPZ
2010,8,24,0,4,10.3,1016.9,79.5,2010082400,5.7,LGR
2010,8,24,15,6,13.7,1014.2,98.4,2010082415,6.2,SPZ
2010,8,24,21,6.4,11.1,1017.2,83.9,2010082421,1.2,LGR
2010,8,25,6,1.4,10.4,1018.6,92.1,2010082506,1.6,SPZ
2010,8,25,12,4.8,17.9,1016.6,40.9,2010082512,2.1,LGR
2010,8,25,21,1.6,11.5,1021.5,92.8,2010082521,2.1,SPZ
2010,8,26,3,3,12.4,1020.5,51.1,2010082603,2.1,LGR
2010,8,26,12,4.7,18.2,1020.6,61.1,2010082612,6.2,SPZ
2010,8,26,18,4.2,17.6,1016.9,63.6,2010082618,3.8,LGR
2010,8,27,3,3.2,12,1016.5,81.7,2010082703,1.6,SPZ
2010,8,27,9,6.5,17.8,1009.9,61.4,2010082709,2.8,LGR
2010,8,27,18,5.7,13.5,1010.1,91.4,2010082718,1.6,SPZ
2010,8,28,0,6,5.1,1016.9,83.6,2010082800,2.3,LGR
2010,8,28,9,7.9,12.3,1010.8,58.8,2010082809,5.1,SPZ
